,id,name,short_name,plural_name,icon.prefix,icon.suffix,poi_fsq_id,poi_name,poi_distance,poi_location.address,free_bikes,station_lat,station_long
2077,13023,Tiki Bar,Tiki Bar,Tiki Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/cocktails_,.png,61bd4e56673c992ca3f47125,Wusong Road,924,1125 Mt Auburn St,4.0,-71.13320231437683,42.37478628706384
2078,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,4ad0f4c7f964a52076db20e3,L.A. Burdick Chocolate,928,52 Brattle St,4.0,-71.13320231437683,42.37478628706384
2079,13040,Dessert Shop,Desserts,Dessert Shops,https://ss3.4sqi.net/img/categories_v2/food/dessert_,.png,4ad0f4c7f964a52076db20e3,L.A. Burdick Chocolate,928,52 Brattle St,4.0,-71.13320231437683,42.37478628706384
2080,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4ad0f4c7f964a52076db20e3,L.A. Burdick Chocolate,928,52 Brattle St,4.0,-71.13320231437683,42.37478628706384
2081,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,4a51523bf964a520edb01fe3,Henrietta's Table,876,1 Bennett St,4.0,-71.13320231437683,42.37478628706384
2082,13377,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurant,Vegan and Vegetarian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/vegetarian_,.png,4a51523bf964a520edb01fe3,Henrietta's Table,876,1 Bennett St,4.0,-71.13320231437683,42.37478628706384
2083,13031,Burger Joint,Burgers,Burger Joints,https://ss3.4sqi.net/img/categories_v2/food/burger_,.png,51d99a09ccdad19fde937088,Alden & Harlow,984,40 Brattle St,4.0,-71.13320231437683,42.37478628706384
2084,13303,Mexican Restaurant,Mexican,Mexican Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mexican_,.png,51d99a09ccdad19fde937088,Alden & Harlow,984,40 Brattle St,4.0,-71.13320231437683,42.37478628706384
2085,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,51d99a09ccdad19fde937088,Alden & Harlow,984,40 Brattle St,4.0,-71.13320231437683,42.37478628706384
2086,10026,Indie Movie Theater,Indie Movies,Indie Movie Theaters,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_,.png,43b82507f964a520d82c1fe3,Brattle Theatre,987,40 Brattle St,4.0,-71.13320231437683,42.37478628706384
2087,13026,BBQ Joint,BBQ,BBQ Joints,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_,.png,4d4d7e474aa3a093887f43ae,Formaggio Kitchen BBQ,36,250 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2088,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4b62edeff964a52058592ae3,Hi-Rise Bread Company,260,208 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2089,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4b62edeff964a52058592ae3,Hi-Rise Bread Company,260,208 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2090,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4a95dd2af964a5201a2520e3,Armando's Pizza & Subs,262,163 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2091,13106,Dim Sum Restaurant,Dim Sum,Dim Sum Restaurants,https://ss3.4sqi.net/img/categories_v2/food/dimsum_,.png,4b9e90bbf964a520b4ef36e3,House of Chang,223,282 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2092,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,5ada766a12c8f078cf421b5f,Talulla,229,377 Walden St,0.0,-71.13426981498378,42.381650612901176
2093,13026,BBQ Joint,BBQ,BBQ Joints,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_,.png,4aec7da6f964a520d3c721e3,Formaggio Kitchen,364,244 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2094,13039,Deli,Deli,Delis,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4aec7da6f964a520d3c721e3,Formaggio Kitchen,364,244 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2095,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,4c56d0e5d12a20a1fe3965bd,Concord Avenue Cafe,222,294 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2096,13128,Taiwanese Restaurant,Taiwanese,Taiwanese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/asian_,.png,4c56d0e5d12a20a1fe3965bd,Concord Avenue Cafe,222,294 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2097,13276,Sushi Restaurant,Sushi,Sushi Restaurants,https://ss3.4sqi.net/img/categories_v2/food/sushi_,.png,4c56d0e5d12a20a1fe3965bd,Concord Avenue Cafe,222,294 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2098,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4a9b1be5f964a520733420e3,Village Kitchen,351,359 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2099,13199,Indian Restaurant,Indian,Indian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/indian_,.png,4a9b1be5f964a520733420e3,Village Kitchen,351,359 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2100,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4a9b1be5f964a520733420e3,Village Kitchen,351,359 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2101,13027,Bistro,Bistro,Bistros,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,48d89644f964a52003521fe3,Full Moon,310,344 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2102,13297,Latin American Restaurant,Latin American,Latin American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/latinamerican_,.png,48d89644f964a52003521fe3,Full Moon,310,344 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2103,13314,New American Restaurant,New American,New American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/newamerican_,.png,48d89644f964a52003521fe3,Full Moon,310,344 Huron Ave,0.0,-71.13426981498378,42.381650612901176
2104,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,5fa6036b8567ce5f9248595a,La Saison Bakery,553,407 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2105,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5fa6036b8567ce5f9248595a,La Saison Bakery,553,407 Concord Ave,0.0,-71.13426981498378,42.381650612901176
2106,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4e382271483bda3eb117e834,Tiffany Moore Playground,119,,12.0,-71.092225,42.309796
2107,18000,Sports and Recreation,Sports and Recreation,Sports and Recreation,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,.png,4c9d3df7542b224bd744e89f,White Stadium,299,450 Walnut Ave,12.0,-71.092225,42.309796
2108,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4c64443c2a58c9b602b23461,Franklin Park,553,Pier Point,12.0,-71.092225,42.309796
2109,12101,Church,Church,Churches,https://ss3.4sqi.net/img/categories_v2/building/religious_church_,.png,5cba6cc7a8eb60002c73bd66,Jehovah's Witnesses,335,211 Humboldt Ave,12.0,-71.092225,42.309796
2110,16000,Landmarks and Outdoors,Landmarks and Outdoors,Landmarks and Outdoors,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/default_,.png,4c5ed38994fd0f47a021cf45,Gorilla Exhibit,387,1 Franklin Park Rd,12.0,-71.092225,42.309796
2111,12080,Library,Library,Libraries,https://ss3.4sqi.net/img/categories_v2/building/library_,.png,4cfa72b5084f5481512e7b09,Egleston Square Branch of the Boston Public Library,558,2044 Columbus Ave,12.0,-71.092225,42.309796
2112,10056,Zoo,Zoo,Zoos,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/zoo_,.png,49f48ad6f964a520176b1fe3,Franklin Park Zoo,753,1 Franklin Park Rd,12.0,-71.092225,42.309796
2113,11026,Daycare,Daycare,Daycares,https://ss3.4sqi.net/img/categories_v2/shops/daycare_,.png,4e32a56145ddcff0a756602b,Crispus Attucks Children's Center,434,105 Crawford St,12.0,-71.092225,42.309796
2114,13007,Beer Garden,Beer Garden,Beer Gardens,https://ss3.4sqi.net/img/categories_v2/nightlife/beergarden_,.png,520feb1d11d2322756343855,Brew at the Zoo,461,1 Franklin Park Rd,12.0,-71.092225,42.309796
2115,12082,Organization,Organization,Organizations,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4c78765f81bca093ad67fa14,Prince Hall Grand Chapter OES,808,18 Washington St,12.0,-71.092225,42.309796
2116,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,58459e30af5c144c4e94d95d,Flour Bakery + Cafe,20,40 Erie St,3.0,-71.10393404960632,42.35775309465199
2117,13040,Dessert Shop,Desserts,Dessert Shops,https://ss3.4sqi.net/img/categories_v2/food/dessert_,.png,58459e30af5c144c4e94d95d,Flour Bakery + Cafe,20,40 Erie St,3.0,-71.10393404960632,42.35775309465199
2118,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,58459e30af5c144c4e94d95d,Flour Bakery + Cafe,20,40 Erie St,3.0,-71.10393404960632,42.35775309465199
2119,16033,Dog Park,Dog Park,Dog Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/dogrun_,.png,4b3f6025f964a52020a625e3,Fort Washington,133,115 Waverly St,3.0,-71.10393404960632,42.35775309465199
2120,11130,Office Building,Office Building,Office Buildings,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4e8afe75775b366203f08710,Vertex Pharmaceuticals,224,125 Sidney St,3.0,-71.10393404960632,42.35775309465199
2121,16032,Park,Park,Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,.png,4adb1aa0f964a520632421e3,Steinbrenner Stadium,503,120 Vassar St,3.0,-71.10393404960632,42.35775309465199
2122,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4b589b28f964a520e06028e3,Dana Park,550,74 Magazine St,3.0,-71.10393404960632,42.35775309465199
2123,10003,Arcade,Arcade,Arcades,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/arcade_,.png,586fd79b005a0f1e8f3e085b,A4cade,666,292 Massachusetts Ave,3.0,-71.10393404960632,42.35775309465199
2124,13021,Speakeasy,Speakeasy,Speakeasies,https://ss3.4sqi.net/img/categories_v2/nightlife/secretbar_,.png,586fd79b005a0f1e8f3e085b,A4cade,666,292 Massachusetts Ave,3.0,-71.10393404960632,42.35775309465199
2125,18047,Tennis Court,Tennis Court,Tennis Courts,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_tennis_,.png,4bb8df43cf2fc9b6abf69f02,MIT Du Pont Tennis Courts,585,,3.0,-71.10393404960632,42.35775309465199
2126,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4c24a25eb7b8a59364b93ce8,Flour Bakery + Cafe,714,190 Massachusetts Ave,3.0,-71.10393404960632,42.35775309465199
2127,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4c24a25eb7b8a59364b93ce8,Flour Bakery + Cafe,714,190 Massachusetts Ave,3.0,-71.10393404960632,42.35775309465199
2128,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4c24a25eb7b8a59364b93ce8,Flour Bakery + Cafe,714,190 Massachusetts Ave,3.0,-71.10393404960632,42.35775309465199
2129,12074,Military Base,Military Base,Military Bases,https://ss3.4sqi.net/img/categories_v2/building/militarybase_,.png,4e9d99af77c815a0f5d38dc5,MIT ROTC building,360,201 Vassar St,3.0,-71.10393404960632,42.35775309465199
2130,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,43388b80f964a52031281fe3,Toscanini's Ice Cream,741,899 Main St,3.0,-71.10393404960632,42.35775309465199
2131,13046,Ice Cream Parlor,Ice Cream,Ice Cream Parlors,https://ss3.4sqi.net/img/categories_v2/food/icecream_,.png,43388b80f964a52031281fe3,Toscanini's Ice Cream,741,899 Main St,3.0,-71.10393404960632,42.35775309465199
2132,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,43388b80f964a52031281fe3,Toscanini's Ice Cream,741,899 Main St,3.0,-71.10393404960632,42.35775309465199
2133,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4b15e75af964a5207db523e3,Leones Sub & Pizza,195,292 Broadway,6.0,-71.09039425849915,42.39108438146733
2134,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4b15e75af964a5207db523e3,Leones Sub & Pizza,195,292 Broadway,6.0,-71.09039425849915,42.39108438146733
2135,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4f00b33993adc8245982f483,Alfredo's Italian Kitchen,160,284 Broadway,6.0,-71.09039425849915,42.39108438146733
2136,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4f00b33993adc8245982f483,Alfredo's Italian Kitchen,160,284 Broadway,6.0,-71.09039425849915,42.39108438146733
2137,13029,Brewery,Brewery,Breweries,https://ss3.4sqi.net/img/categories_v2/food/brewery_,.png,56fda0e4498e0beb2b1b7f23,Winter Hill Brewing Company,337,328 Broadway,6.0,-71.09039425849915,42.39108438146733
2138,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,56fda0e4498e0beb2b1b7f23,Winter Hill Brewing Company,337,328 Broadway,6.0,-71.09039425849915,42.39108438146733
2139,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,56fda0e4498e0beb2b1b7f23,Winter Hill Brewing Company,337,328 Broadway,6.0,-71.09039425849915,42.39108438146733
2140,13079,Brazilian Restaurant,Brazilian,Brazilian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/argentinian_,.png,4b561d1ff964a520000128e3,Pastelaria Broadway,335,192 Broadway,6.0,-71.09039425849915,42.39108438146733
2141,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4b561d1ff964a520000128e3,Pastelaria Broadway,335,192 Broadway,6.0,-71.09039425849915,42.39108438146733
2142,13102,Cantonese Restaurant,Cantonese,Cantonese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/asian_,.png,512d4519e4b02966b51de211,Lotus Xpress,434,167 Broadway,6.0,-71.09039425849915,42.39108438146733
2143,13276,Sushi Restaurant,Sushi,Sushi Restaurants,https://ss3.4sqi.net/img/categories_v2/food/sushi_,.png,512d4519e4b02966b51de211,Lotus Xpress,434,167 Broadway,6.0,-71.09039425849915,42.39108438146733
2144,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,5362caa6498eba09bac670cd,Somerville Cafe & Pastelaria,413,376 Mystic Ave,6.0,-71.09039425849915,42.39108438146733
2145,13040,Dessert Shop,Desserts,Dessert Shops,https://ss3.4sqi.net/img/categories_v2/food/dessert_,.png,5362caa6498eba09bac670cd,Somerville Cafe & Pastelaria,413,376 Mystic Ave,6.0,-71.09039425849915,42.39108438146733
2146,13079,Brazilian Restaurant,Brazilian,Brazilian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/argentinian_,.png,5362caa6498eba09bac670cd,Somerville Cafe & Pastelaria,413,376 Mystic Ave,6.0,-71.09039425849915,42.39108438146733
2147,13302,Mediterranean Restaurant,Mediterranean,Mediterranean Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mediterranean_,.png,51ed70258bbdbdca03067a55,Sarma,540,249 Pearl St,6.0,-71.09039425849915,42.39108438146733
2148,13309,Middle Eastern Restaurant,Middle Eastern,Middle Eastern Restaurants,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,.png,51ed70258bbdbdca03067a55,Sarma,540,249 Pearl St,6.0,-71.09039425849915,42.39108438146733
2149,13356,Turkish Restaurant,Turkish,Turkish Restaurants,https://ss3.4sqi.net/img/categories_v2/food/turkish_,.png,51ed70258bbdbdca03067a55,Sarma,540,249 Pearl St,6.0,-71.09039425849915,42.39108438146733
2150,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4ba58508f964a520c70e39e3,Casey's,404,171 Broadway,6.0,-71.09039425849915,42.39108438146733
2151,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,4ba58508f964a520c70e39e3,Casey's,404,171 Broadway,6.0,-71.09039425849915,42.39108438146733
2152,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4ba58508f964a520c70e39e3,Casey's,404,171 Broadway,6.0,-71.09039425849915,42.39108438146733
2153,16037,Playground,Playground,Playgrounds,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,.png,4bdda7870ee3a59323182eb0,Foss Park,358,49 Fellsway W,6.0,-71.09039425849915,42.39108438146733
2154,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,57a3c368498ebefd59d05f44,Fat Hen,595,126 Broadway,6.0,-71.09039425849915,42.39108438146733
2155,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,5d582889db1cb90008c81d53,Shy Bird,85,1 Broadway,20.0,-71.08495473861694,42.3624278429124
2156,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,5d582889db1cb90008c81d53,Shy Bird,85,1 Broadway,20.0,-71.08495473861694,42.3624278429124
2157,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,5d582889db1cb90008c81d53,Shy Bird,85,1 Broadway,20.0,-71.08495473861694,42.3624278429124
2158,16032,Park,Park,Parks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,.png,4bb622ae1344b713cc059d04,Urban Park Roof Garden,172,4 Cambridge Ctr,20.0,-71.08495473861694,42.3624278429124
2159,17069,Grocery Store,Grocery Store,Grocery Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,5dcb33bbd716320008f627a3,Brothers-Marketplace,131,1 Broadway,20.0,-71.08495473861694,42.3624278429124
2160,13338,Seafood Restaurant,Seafood,Seafood Restaurants,https://ss3.4sqi.net/img/categories_v2/food/seafood_,.png,642ca51a1eb73511642d9b5e,Row 34,212,314 Main St,20.0,-71.08495473861694,42.3624278429124
2161,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,52af405f498e9cc9d709e73c,Tatte Bakery & Cafe,290,101 Main St,20.0,-71.08495473861694,42.3624278429124
2162,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,52af405f498e9cc9d709e73c,Tatte Bakery & Cafe,290,101 Main St,20.0,-71.08495473861694,42.3624278429124
2163,13065,Restaurant,Restaurant,Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,52af405f498e9cc9d709e73c,Tatte Bakery & Cafe,290,101 Main St,20.0,-71.08495473861694,42.3624278429124
2164,13032,"Cafe, Coffee, and Tea House","Cafe, Coffee, and Tea House","Cafes, Coffee, and Tea Houses",https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,5cf9d1b0e679bc002ce69d5f,Blue Bottle Coffee,245,88 Ames St,20.0,-71.08495473861694,42.3624278429124
2165,13034,Café,Café,Cafés,https://ss3.4sqi.net/img/categories_v2/food/cafe_,.png,541dc4ef498e5af295858558,Tatte Bakery & Cafe,332,318 3rd St,20.0,-71.08495473861694,42.3624278429124
2166,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,541dc4ef498e5af295858558,Tatte Bakery & Cafe,332,318 3rd St,20.0,-71.08495473861694,42.3624278429124
2167,18056,Skating Rink,Skating Rink,Skating Rinks,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/skatingrink_,.png,4b2ac075f964a520ebae24e3,Kendall Square Community Skating Rink,348,50 Linskey Way,20.0,-71.08495473861694,42.3624278429124
2168,13276,Sushi Restaurant,Sushi,Sushi Restaurants,https://ss3.4sqi.net/img/categories_v2/food/sushi_,.png,4ed7b6f200391b6e35e135c1,Fuji at Kendall,373,300 3rd St,20.0,-71.08495473861694,42.3624278429124
2169,13099,Chinese Restaurant,Chinese,Chinese Restaurants,https://ss3.4sqi.net/img/categories_v2/food/asian_,.png,59714c4ad41bb7405a5a115a,Sumiao Hunan Kitchen,433,270 3rd St,20.0,-71.08495473861694,42.3624278429124
2170,13347,Tapas Restaurant,Tapas,Tapas Restaurants,https://ss3.4sqi.net/img/categories_v2/food/tapas_,.png,59714c4ad41bb7405a5a115a,Sumiao Hunan Kitchen,433,270 3rd St,20.0,-71.08495473861694,42.3624278429124
2171,12080,Library,Library,Libraries,https://ss3.4sqi.net/img/categories_v2/building/library_,.png,4a8ada16f964a5209f0a20e3,Grove Hall Branch of the Boston Public Library,10,41 Geneva Ave,8.0,-71.080952,42.30791
2172,12004,Community Center,Community Center,Community Centers,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4b9818b0f964a5200c2c35e3,Grove Hall Community Center,16,51 Geneva Ave,8.0,-71.080952,42.30791
2173,12082,Organization,Organization,Organizations,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4c78765f81bca093ad67fa14,Prince Hall Grand Chapter OES,143,18 Washington St,8.0,-71.080952,42.30791
2174,17035,Drugstore,Drugstore,Drugstores,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_,.png,4b746923f964a520dbda2de3,CVS Pharmacy,147,468 Blue Hill Ave,8.0,-71.080952,42.30791
2175,17069,Grocery Store,Grocery Store,Grocery Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,53effd0f498ef43ed740ced8,Stop & Shop,150,460 Blue Hill Ave,8.0,-71.080952,42.30791
2176,19007,Fuel Station,Fuel Station,Fuel Stations,https://ss3.4sqi.net/img/categories_v2/shops/gas_,.png,53effd0f498ef43ed740ced8,Stop & Shop,150,460 Blue Hill Ave,8.0,-71.080952,42.30791
2177,13031,Burger Joint,Burgers,Burger Joints,https://ss3.4sqi.net/img/categories_v2/food/burger_,.png,4a96fc7af964a520d92720e3,Burger King,219,100 Washington St,8.0,-71.080952,42.30791
2178,13145,Fast Food Restaurant,Fast Food,Fast Food Restaurants,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,.png,4a96fc7af964a520d92720e3,Burger King,219,100 Washington St,8.0,-71.080952,42.30791
2179,17034,Discount Store,Discount Store,Discount Stores,https://ss3.4sqi.net/img/categories_v2/shops/discountstore_,.png,5a8daa9a6dcf044534dc1872,Family Dollar,566,273 Columbia Rd,8.0,-71.080952,42.30791
2180,10056,Zoo,Zoo,Zoos,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/zoo_,.png,49f48ad6f964a520176b1fe3,Franklin Park Zoo,805,1 Franklin Park Rd,8.0,-71.080952,42.30791
2181,12004,Community Center,Community Center,Community Centers,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,4f4c22c0e4b05b49b35d1924,Holland Community Center,633,85 Olney St,8.0,-71.080952,42.30791
2182,12004,Community Center,Community Center,Community Centers,https://ss3.4sqi.net/img/categories_v2/building/default_,.png,5f3c7caedcf2fd3384aa5763,ABCD Roxbury/Dorchester,549,565 Warren St,8.0,-71.080952,42.30791
2183,17065,Farmers Market,Farmers Market,Farmers Markets,https://ss3.4sqi.net/img/categories_v2/shops/food_farmersmarket_,.png,4c0a55996071a593ad50df32,Roslindale Village Farmers Market,35,4236 Washington St,3.0,-71.12820532182013,42.28630716010807
2184,17069,Grocery Store,Grocery Store,Grocery Stores,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,.png,4c0a55996071a593ad50df32,Roslindale Village Farmers Market,35,4236 Washington St,3.0,-71.12820532182013,42.28630716010807
2185,13177,Greek Restaurant,Greek,Greek Restaurants,https://ss3.4sqi.net/img/categories_v2/food/greek_,.png,561c12c1498ef927de54f944,Effie's Kitchen,63,37 Poplar St,3.0,-71.12820532182013,42.28630716010807
2186,16041,Plaza,Plaza,Plazas,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,.png,4b144111f964a5200aa023e3,Roslindale Square,105,Washington St,3.0,-71.12820532182013,42.28630716010807
2187,13002,Bakery,Bakery,Bakeries,https://ss3.4sqi.net/img/categories_v2/food/bakery_,.png,4b12c6b0f964a520eb8d23e3,Fornax Bread Company,128,27 Corinth St,3.0,-71.12820532182013,42.28630716010807
2188,13334,Sandwich Spot,Sandwich Spot,Sandwich Spots,https://ss3.4sqi.net/img/categories_v2/food/deli_,.png,4b12c6b0f964a520eb8d23e3,Fornax Bread Company,128,27 Corinth St,3.0,-71.12820532182013,42.28630716010807
2189,13003,Bar,Bar,Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,592753b63abcaf2166bcdb94,753 South,127,753 South St,3.0,-71.12820532182013,42.28630716010807
2190,13068,American Restaurant,American,American Restaurants,https://ss3.4sqi.net/img/categories_v2/food/default_,.png,592753b63abcaf2166bcdb94,753 South,127,753 South St,3.0,-71.12820532182013,42.28630716010807
2191,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4af0ba48f964a5209ade21e3,Delfino,136,754 South St,3.0,-71.12820532182013,42.28630716010807
2192,13236,Italian Restaurant,Italian,Italian Restaurants,https://ss3.4sqi.net/img/categories_v2/food/italian_,.png,4b3818f5f964a520934b25e3,Sophia's Grotto,141,22 Birch St,3.0,-71.12820532182013,42.28630716010807
2193,13302,Mediterranean Restaurant,Mediterranean,Mediterranean Restaurants,https://ss3.4sqi.net/img/categories_v2/food/mediterranean_,.png,4b3818f5f964a520934b25e3,Sophia's Grotto,141,22 Birch St,3.0,-71.12820532182013,42.28630716010807
2194,13064,Pizzeria,Pizza,Pizzerias,https://ss3.4sqi.net/img/categories_v2/food/pizza_,.png,4bd385b4b221c9b61103dad0,Roslindale House of Pizza,231,4168 Washington St,3.0,-71.12820532182013,42.28630716010807
2195,13006,Beer Bar,Beer Bar,Beer Bars,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,.png,5c747027febf31002b24e091,The Square Root,212,2 Corinth St,3.0,-71.12820532182013,42.28630716010807
2196,13035,Coffee Shop,Coffee Shop,Coffee Shops,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,.png,5c747027febf31002b24e091,The Square Root,212,2 Corinth St,3.0,-71.12820532182013,42.28630716010807
