,category_alias,category_title,poi_name,poi_distance,poi_address,poi_rating,free_bikes,station_lat,station_long
8114,thai,Thai,Thai North,175.70259525583336,433 Faneuil St,3.5,2.0,-71.166491,42.35057
8115,japanese,Japanese,Hoshi Ya Sushi,332.2828921314382,529 Washington St,4.0,2.0,-71.166491,42.35057
8116,sushi,Sushi Bars,Hoshi Ya Sushi,332.2828921314382,529 Washington St,4.0,2.0,-71.166491,42.35057
8117,seafood,Seafood,Hoshi Ya Sushi,332.2828921314382,529 Washington St,4.0,2.0,-71.166491,42.35057
8118,greek,Greek,Gyro City,1391.1181606962316,181 Chestnut Hill Ave,4.5,2.0,-71.166491,42.35057
8119,bars,Bars,The Last Drop,25.408686241635856,596 Washington St,3.0,2.0,-71.166491,42.35057
8120,latin,Latin American,Teresa's Market,141.6770233150334,571 Washington St,4.5,2.0,-71.166491,42.35057
8121,tacos,Tacos,Teresa's Market,141.6770233150334,571 Washington St,4.5,2.0,-71.166491,42.35057
8122,juicebars,Juice Bars & Smoothies,Energize,130.21467004505246,618 Washington St,4.5,2.0,-71.166491,42.35057
8123,vegan,Vegan,Energize,130.21467004505246,618 Washington St,4.5,2.0,-71.166491,42.35057
8124,organic_stores,Organic Stores,Energize,130.21467004505246,618 Washington St,4.5,2.0,-71.166491,42.35057
8125,japanese,Japanese,Miyuki Sushi,253.92840820070623,547 Washington St,3.5,2.0,-71.166491,42.35057
8126,sushi,Sushi Bars,Miyuki Sushi,253.92840820070623,547 Washington St,3.5,2.0,-71.166491,42.35057
8127,juicebars,Juice Bars & Smoothies,Miyuki Sushi,253.92840820070623,547 Washington St,3.5,2.0,-71.166491,42.35057
8128,pizza,Pizza,Pizza Etc,180.845012566404,429 Faneuil St,4.0,2.0,-71.166491,42.35057
8129,sandwiches,Sandwiches,Pizza Etc,180.845012566404,429 Faneuil St,4.0,2.0,-71.166491,42.35057
8130,salad,Salad,Pizza Etc,180.845012566404,429 Faneuil St,4.0,2.0,-71.166491,42.35057
8131,pizza,Pizza,Detroit Pizza Company,49.183666742549015,600 Washington St,4.0,2.0,-71.166491,42.35057
8132,chicken_wings,Chicken Wings,Detroit Pizza Company,49.183666742549015,600 Washington St,4.0,2.0,-71.166491,42.35057
8133,pizza,Pizza,Fratellos Pizzeria and Shawarma,181.8593344254594,563 Washington St,4.0,2.0,-71.166491,42.35057
8134,chicken_wings,Chicken Wings,Fratellos Pizzeria and Shawarma,181.8593344254594,563 Washington St,4.0,2.0,-71.166491,42.35057
8135,mediterranean,Mediterranean,Fratellos Pizzeria and Shawarma,181.8593344254594,563 Washington St,4.0,2.0,-71.166491,42.35057
8136,chinese,Chinese,New Hong Kong,174.65967681532365,14 Tremont St,3.0,2.0,-71.166491,42.35057
8137,mediterranean,Mediterranean,Fratello's Kabab & Souvlaki,181.3151345713241,563 Washington St,4.0,2.0,-71.166491,42.35057
8138,thai,Thai,BalaMao,807.6246881462414,433 Washington St,4.5,2.0,-71.166491,42.35057
8139,donuts,Donuts,Dunkin',38.850384649082336,600 Washington St,4.0,2.0,-71.166491,42.35057
8140,coffee,Coffee & Tea,Dunkin',38.850384649082336,600 Washington St,4.0,2.0,-71.166491,42.35057
8141,grocery,Grocery,Kiki's Kwik-Mart,629.0663170379272,236 Faneuil St,4.5,2.0,-71.166491,42.35057
8142,sandwiches,Sandwiches,Kiki's Kwik-Mart,629.0663170379272,236 Faneuil St,4.5,2.0,-71.166491,42.35057
8143,coffee,Coffee & Tea,Ziggys Coffee Bar,102.30382341765846,102 Tremont St,3.5,2.0,-71.166491,42.35057
8144,breakfast_brunch,Breakfast & Brunch,Ziggys Coffee Bar,102.30382341765846,102 Tremont St,3.5,2.0,-71.166491,42.35057
8145,sandwiches,Sandwiches,Ziggys Coffee Bar,102.30382341765846,102 Tremont St,3.5,2.0,-71.166491,42.35057
8146,mideastern,Middle Eastern,Sarma,258.4431784279598,249 Pearl St,4.5,12.0,-71.09812,42.386844
8147,tapasmallplates,Tapas/Small Plates,Sarma,258.4431784279598,249 Pearl St,4.5,12.0,-71.09812,42.386844
8148,mediterranean,Mediterranean,Sarma,258.4431784279598,249 Pearl St,4.5,12.0,-71.09812,42.386844
8149,peruvian,Peruvian,Celeste,617.0348789060649,21 Bow St,4.5,12.0,-71.09812,42.386844
8150,latin,Latin American,Celeste,617.0348789060649,21 Bow St,4.5,12.0,-71.09812,42.386844
8151,seafood,Seafood,Celeste,617.0348789060649,21 Bow St,4.5,12.0,-71.09812,42.386844
8152,newamerican,New American,Highland Kitchen,443.5364175042519,150 Highland Ave,4.0,12.0,-71.09812,42.386844
8153,bars,Bars,Highland Kitchen,443.5364175042519,150 Highland Ave,4.0,12.0,-71.09812,42.386844
8154,breakfast_brunch,Breakfast & Brunch,Highland Kitchen,443.5364175042519,150 Highland Ave,4.0,12.0,-71.09812,42.386844
8155,german,German,Bronwyn,836.4444940803986,255 Washington St,4.0,12.0,-71.09812,42.386844
8156,cocktailbars,Cocktail Bars,Bronwyn,836.4444940803986,255 Washington St,4.0,12.0,-71.09812,42.386844
8157,peruvian,Peruvian,Machu Chicken,773.3461801044144,25 Union Sq,4.5,12.0,-71.09812,42.386844
8158,mexican,Mexican,El Potro Mexican Grill,798.2973028657885,61 Union Sq,4.0,12.0,-71.09812,42.386844
8159,bars,Bars,El Potro Mexican Grill,798.2973028657885,61 Union Sq,4.0,12.0,-71.09812,42.386844
8160,newamerican,New American,Field & Vine,815.5592814881511,9 Sanborn Ct,4.5,12.0,-71.09812,42.386844
8161,bars,Bars,Field & Vine,815.5592814881511,9 Sanborn Ct,4.5,12.0,-71.09812,42.386844
8162,raw_food,Live/Raw Food,Field & Vine,815.5592814881511,9 Sanborn Ct,4.5,12.0,-71.09812,42.386844
8163,spanish,Spanish,Dali Restaurant & Tapas Bar,1177.4866225163196,415 Washington St,4.0,12.0,-71.09812,42.386844
8164,tapas,Tapas Bars,Dali Restaurant & Tapas Bar,1177.4866225163196,415 Washington St,4.0,12.0,-71.09812,42.386844
8165,beer_and_wine,"Beer, Wine & Spirits",Dali Restaurant & Tapas Bar,1177.4866225163196,415 Washington St,4.0,12.0,-71.09812,42.386844
8166,falafel,Falafel,Sams Falafel & Shawarma,866.2753554486982,215 Highland Ave,4.5,12.0,-71.09812,42.386844
8167,mideastern,Middle Eastern,Sams Falafel & Shawarma,866.2753554486982,215 Highland Ave,4.5,12.0,-71.09812,42.386844
8168,halal,Halal,Sams Falafel & Shawarma,866.2753554486982,215 Highland Ave,4.5,12.0,-71.09812,42.386844
8169,sandwiches,Sandwiches,Leone's Sub & Pizza,733.4504799132852,292 Broadway,4.5,12.0,-71.09812,42.386844
8170,pizza,Pizza,Leone's Sub & Pizza,733.4504799132852,292 Broadway,4.5,12.0,-71.09812,42.386844
8171,sushi,Sushi Bars,Fuki Japanese Cuisine,686.0188742471647,16 Bow St,4.5,12.0,-71.09812,42.386844
8172,cocktailbars,Cocktail Bars,Fuki Japanese Cuisine,686.0188742471647,16 Bow St,4.5,12.0,-71.09812,42.386844
8173,japanese,Japanese,Fuki Japanese Cuisine,686.0188742471647,16 Bow St,4.5,12.0,-71.09812,42.386844
8174,cafes,Cafes,Juliet,790.5679561700181,263 Washington St,4.0,12.0,-71.09812,42.386844
8175,breakfast_brunch,Breakfast & Brunch,Juliet,790.5679561700181,263 Washington St,4.0,12.0,-71.09812,42.386844
8176,french,French,Juliet,790.5679561700181,263 Washington St,4.0,12.0,-71.09812,42.386844
8177,pizza,Pizza,Veggie Crust,614.912042028232,445 Somerville Ave,4.5,12.0,-71.09812,42.386844
8178,vegan,Vegan,Veggie Crust,614.912042028232,445 Somerville Ave,4.5,12.0,-71.09812,42.386844
8179,vegetarian,Vegetarian,Veggie Crust,614.912042028232,445 Somerville Ave,4.5,12.0,-71.09812,42.386844
8180,pubs,Pubs,Casey's,1010.07088694113,173 Broadway,4.5,12.0,-71.09812,42.386844
8181,pizza,Pizza,Casey's,1010.07088694113,173 Broadway,4.5,12.0,-71.09812,42.386844
8182,sandwiches,Sandwiches,Casey's,1010.07088694113,173 Broadway,4.5,12.0,-71.09812,42.386844
8183,brazilian,Brazilian,Oliveira's Steak House,1155.2613512923847,120 Washington St,4.0,12.0,-71.09812,42.386844
8184,steak,Steakhouses,Oliveira's Steak House,1155.2613512923847,120 Washington St,4.0,12.0,-71.09812,42.386844
8185,salad,Salad,Oliveira's Steak House,1155.2613512923847,120 Washington St,4.0,12.0,-71.09812,42.386844
8186,sushi,Sushi Bars,Ebi Sushi Bar,908.6334083787028,290 Somerville Ave,4.0,12.0,-71.09812,42.386844
8187,japanese,Japanese,Ebi Sushi Bar,908.6334083787028,290 Somerville Ave,4.0,12.0,-71.09812,42.386844
8188,indpak,Indian,Masala Square Indian Kitchen,783.842987250882,23 Union Sq,4.5,12.0,-71.09812,42.386844
8189,peruvian,Peruvian,Machu Picchu,711.2368211210276,307 Somerville Ave,4.0,12.0,-71.09812,42.386844
8190,thai,Thai,Siam Ginger,670.1803601458332,22 Bow St,4.0,12.0,-71.09812,42.386844
8191,himalayan,Himalayan/Nepalese,Momo N Curry,608.5059286240355,431 Somerville Ave,4.0,12.0,-71.09812,42.386844
8192,indpak,Indian,Momo N Curry,608.5059286240355,431 Somerville Ave,4.0,12.0,-71.09812,42.386844
8193,vegetarian,Vegetarian,Life Alive Organic Cafe Central Square,18.571288980037856,765 Mass Ave,4.5,7.0,-71.105495,42.366426
8194,juicebars,Juice Bars & Smoothies,Life Alive Organic Cafe Central Square,18.571288980037856,765 Mass Ave,4.5,7.0,-71.105495,42.366426
8195,salad,Salad,Life Alive Organic Cafe Central Square,18.571288980037856,765 Mass Ave,4.5,7.0,-71.105495,42.366426
8196,italian,Italian,Pammy's,371.9916353603131,928 Massachusetts Ave,4.5,7.0,-71.105495,42.366426
8197,newamerican,New American,Pammy's,371.9916353603131,928 Massachusetts Ave,4.5,7.0,-71.105495,42.366426
8198,shanghainese,Shanghainese,Shanghai Fresh,53.430492408190666,735 Massachusetts Ave,3.5,7.0,-71.105495,42.366426
8199,tapasmallplates,Tapas/Small Plates,Little Donkey,400.8528271095399,505 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8200,bars,Bars,Little Donkey,400.8528271095399,505 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8201,seafood,Seafood,Little Donkey,400.8528271095399,505 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8202,italian,Italian,Viale,398.65414731890456,502 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8203,bars,Bars,Viale,398.65414731890456,502 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8204,tapasmallplates,Tapas/Small Plates,Viale,398.65414731890456,502 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8205,tradamerican,American,"730 Tavern, Kitchen & Patio",54.38260796971857,730 Massachusetts Ave,3.5,7.0,-71.105495,42.366426
8206,sportsbars,Sports Bars,"730 Tavern, Kitchen & Patio",54.38260796971857,730 Massachusetts Ave,3.5,7.0,-71.105495,42.366426
8207,mediterranean,Mediterranean,Oleana Restaurant,820.4829633859275,134 Hampshire St,4.5,7.0,-71.105495,42.366426
8208,vietnamese,Vietnamese,Cicada Coffee Bar,317.8762739120082,106 Prospect St,4.5,7.0,-71.105495,42.366426
8209,cafes,Cafes,Cicada Coffee Bar,317.8762739120082,106 Prospect St,4.5,7.0,-71.105495,42.366426
8210,breakfast_brunch,Breakfast & Brunch,Veggie Galaxy,471.5426423420018,450 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8211,comfortfood,Comfort Food,Veggie Galaxy,471.5426423420018,450 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8212,tradamerican,American,Veggie Galaxy,471.5426423420018,450 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8213,chinese,Chinese,Dumpling House,441.2458245342746,950 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8214,bars,Bars,Waypoint,657.0923100895669,1030 Mass Ave,4.0,7.0,-71.105495,42.366426
8215,newamerican,New American,Waypoint,657.0923100895669,1030 Mass Ave,4.0,7.0,-71.105495,42.366426
8216,seafood,Seafood,Waypoint,657.0923100895669,1030 Mass Ave,4.0,7.0,-71.105495,42.366426
8217,lounges,Lounges,Brick & Mortar,305.78959561089914,567 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8218,cocktailbars,Cocktail Bars,Brick & Mortar,305.78959561089914,567 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8219,gastropubs,Gastropubs,Brick & Mortar,305.78959561089914,567 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8220,mideastern,Middle Eastern,Aleppo Palace,141.92354612151564,25 Central Sq,4.0,7.0,-71.105495,42.366426
8221,korean,Korean,bb.q Chicken -Cambridge,45.78365078060746,736 Massachusetts Ave,5.0,7.0,-71.105495,42.366426
8222,chicken_wings,Chicken Wings,bb.q Chicken -Cambridge,45.78365078060746,736 Massachusetts Ave,5.0,7.0,-71.105495,42.366426
8223,beerbar,Beer Bar,bb.q Chicken -Cambridge,45.78365078060746,736 Massachusetts Ave,5.0,7.0,-71.105495,42.366426
8224,delis,Delis,Cambridge Deli & Grill,316.7685025398072,90 River St,4.5,7.0,-71.105495,42.366426
8225,tradamerican,American,Cambridge Deli & Grill,316.7685025398072,90 River St,4.5,7.0,-71.105495,42.366426
8226,mideastern,Middle Eastern,Andala Coffee House,173.98369254683843,286 Franklin St,3.5,7.0,-71.105495,42.366426
8227,breakfast_brunch,Breakfast & Brunch,Andala Coffee House,173.98369254683843,286 Franklin St,3.5,7.0,-71.105495,42.366426
8228,cafes,Cafes,Andala Coffee House,173.98369254683843,286 Franklin St,3.5,7.0,-71.105495,42.366426
8229,ethiopian,Ethiopian,Asmara Restaurant,42.5442732189725,739 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8230,bars,Bars,Asmara Restaurant,42.5442732189725,739 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8231,eritrean,Eritrean,Asmara Restaurant,42.5442732189725,739 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8232,musicvenues,Music Venues,The Plough & Stars,336.6113590851431,912 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8233,tradamerican,American,The Plough & Stars,336.6113590851431,912 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8234,irish,Irish,The Plough & Stars,336.6113590851431,912 Massachusetts Ave,4.0,7.0,-71.105495,42.366426
8235,indpak,Indian,India Pavilion,130.13369335417906,17 Central Sq,3.5,7.0,-71.105495,42.366426
8236,pizza,Pizza,Sulmona,1035.6579608884151,608 Main St,4.0,7.0,-71.105495,42.366426
8237,italian,Italian,Sulmona,1035.6579608884151,608 Main St,4.0,7.0,-71.105495,42.366426
8238,bars,Bars,Sulmona,1035.6579608884151,608 Main St,4.0,7.0,-71.105495,42.366426
8239,tapasmallplates,Tapas/Small Plates,Little Donkey,125.67314866136384,505 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8240,bars,Bars,Little Donkey,125.67314866136384,505 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8241,seafood,Seafood,Little Donkey,125.67314866136384,505 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8242,breakfast_brunch,Breakfast & Brunch,Veggie Galaxy,51.40031893082591,450 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8243,comfortfood,Comfort Food,Veggie Galaxy,51.40031893082591,450 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8244,tradamerican,American,Veggie Galaxy,51.40031893082591,450 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8245,italian,Italian,Viale,123.94685096512708,502 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8246,bars,Bars,Viale,123.94685096512708,502 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8247,tapasmallplates,Tapas/Small Plates,Viale,123.94685096512708,502 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8248,tradamerican,American,The Dial at 907 Main,79.37810947720372,907 Main St,3.5,1.0,-71.10057324171066,42.36346469304347
8249,pizza,Pizza,Si Cara,38.91111884871339,425 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8250,wine_bars,Wine Bars,Si Cara,38.91111884871339,425 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8251,tapasmallplates,Tapas/Small Plates,Si Cara,38.91111884871339,425 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8252,mexican,Mexican,Naco Taco,240.59197295304324,297 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8253,beerbar,Beer Bar,Naco Taco,240.59197295304324,297 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8254,cocktailbars,Cocktail Bars,Naco Taco,240.59197295304324,297 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8255,mediterranean,Mediterranean,Oleana Restaurant,833.7183951685977,134 Hampshire St,4.5,1.0,-71.10057324171066,42.36346469304347
8256,japanese,Japanese,Pagu,180.2790238214986,310 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8257,spanish,Spanish,Pagu,180.2790238214986,310 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8258,tapas,Tapas Bars,Pagu,180.2790238214986,310 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8259,caribbean,Caribbean,La Fabrica Central,44.17729948617863,450 Massachusetts Ave,3.0,1.0,-71.10057324171066,42.36346469304347
8260,seafood,Seafood,La Fabrica Central,44.17729948617863,450 Massachusetts Ave,3.0,1.0,-71.10057324171066,42.36346469304347
8261,danceclubs,Dance Clubs,La Fabrica Central,44.17729948617863,450 Massachusetts Ave,3.0,1.0,-71.10057324171066,42.36346469304347
8262,italian,Italian,Pammy's,893.1530280163366,928 Massachusetts Ave,4.5,1.0,-71.10057324171066,42.36346469304347
8263,newamerican,New American,Pammy's,893.1530280163366,928 Massachusetts Ave,4.5,1.0,-71.10057324171066,42.36346469304347
8264,sushi,Sushi Bars,The Mad Monkfish,148.23998632534327,524 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8265,asianfusion,Asian Fusion,The Mad Monkfish,148.23998632534327,524 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8266,jazzandblues,Jazz & Blues,The Mad Monkfish,148.23998632534327,524 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8267,thai,Thai,Mae Asian Eatery,307.6293446123417,781 Main St,4.5,1.0,-71.10057324171066,42.36346469304347
8268,chinese,Chinese,Mae Asian Eatery,307.6293446123417,781 Main St,4.5,1.0,-71.10057324171066,42.36346469304347
8269,vietnamese,Vietnamese,Mae Asian Eatery,307.6293446123417,781 Main St,4.5,1.0,-71.10057324171066,42.36346469304347
8270,lounges,Lounges,Brick & Mortar,217.6958696614388,567 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8271,cocktailbars,Cocktail Bars,Brick & Mortar,217.6958696614388,567 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8272,gastropubs,Gastropubs,Brick & Mortar,217.6958696614388,567 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8273,pizza,Pizza,Sulmona,556.6954701900964,608 Main St,4.0,1.0,-71.10057324171066,42.36346469304347
8274,italian,Italian,Sulmona,556.6954701900964,608 Main St,4.0,1.0,-71.10057324171066,42.36346469304347
8275,bars,Bars,Sulmona,556.6954701900964,608 Main St,4.0,1.0,-71.10057324171066,42.36346469304347
8276,bars,Bars,Miracle of Science Bar + Grill,190.7282675901862,321 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8277,breakfast_brunch,Breakfast & Brunch,Miracle of Science Bar + Grill,190.7282675901862,321 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8278,burgers,Burgers,Miracle of Science Bar + Grill,190.7282675901862,321 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8279,asianfusion,Asian Fusion,Shojo Cambridge,47.310430029505774,425 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8280,cocktailbars,Cocktail Bars,Shojo Cambridge,47.310430029505774,425 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8281,vietnamese,Vietnamese,Shojo Cambridge,47.310430029505774,425 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8282,mediterranean,Mediterranean,ZuZu,79.08331718302671,474 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8283,breakfast_brunch,Breakfast & Brunch,ZuZu,79.08331718302671,474 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8284,newamerican,New American,ZuZu,79.08331718302671,474 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8285,szechuan,Szechuan,5 spices house cambridge,178.75707162736296,546 Massachusetts Ave,3.5,1.0,-71.10057324171066,42.36346469304347
8286,hotpot,Hot Pot,Happy Lamb Hot Pot,91.49357619729356,485 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8287,chinese,Chinese,Happy Lamb Hot Pot,91.49357619729356,485 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8288,asianfusion,Asian Fusion,Happy Lamb Hot Pot,91.49357619729356,485 Massachusetts Ave,4.0,1.0,-71.10057324171066,42.36346469304347
8289,vegetarian,Vegetarian,Life Alive Organic Cafe Central Square,533.4546364111911,765 Mass Ave,4.5,1.0,-71.10057324171066,42.36346469304347
8290,juicebars,Juice Bars & Smoothies,Life Alive Organic Cafe Central Square,533.4546364111911,765 Mass Ave,4.5,1.0,-71.10057324171066,42.36346469304347
8291,salad,Salad,Life Alive Organic Cafe Central Square,533.4546364111911,765 Mass Ave,4.5,1.0,-71.10057324171066,42.36346469304347
8292,newamerican,New American,Russell House Tavern,77.11077008574743,14 Jfk St,4.0,17.0,-71.118579,42.373268
8293,pizza,Pizza,Russell House Tavern,77.11077008574743,14 Jfk St,4.0,17.0,-71.118579,42.373268
8294,cocktailbars,Cocktail Bars,Russell House Tavern,77.11077008574743,14 Jfk St,4.0,17.0,-71.118579,42.373268
8295,pizza,Pizza,Source Restaurant,185.2522852668656,27 Church St,4.0,17.0,-71.118579,42.373268
8296,gastropubs,Gastropubs,Source Restaurant,185.2522852668656,27 Church St,4.0,17.0,-71.118579,42.373268
8297,tradamerican,American,Alden & Harlow,232.604162969232,40 Brattle St,4.0,17.0,-71.118579,42.373268
8298,breakfast_brunch,Breakfast & Brunch,Alden & Harlow,232.604162969232,40 Brattle St,4.0,17.0,-71.118579,42.373268
8299,newamerican,New American,Grafton Street,250.70971459204856,59 Jfk St,4.0,17.0,-71.118579,42.373268
8300,pubs,Pubs,Grafton Street,250.70971459204856,59 Jfk St,4.0,17.0,-71.118579,42.373268
8301,cocktailbars,Cocktail Bars,Grafton Street,250.70971459204856,59 Jfk St,4.0,17.0,-71.118579,42.373268
8302,seafood,Seafood,The Hourly Oyster House,71.73126955185218,15 Dunster St,4.0,17.0,-71.118579,42.373268
8303,bars,Bars,The Hourly Oyster House,71.73126955185218,15 Dunster St,4.0,17.0,-71.118579,42.373268
8304,ramen,Ramen,Hokkaido Ramen Santouka - Harvard Square,253.05106935725067,1 Bow St,4.0,17.0,-71.118579,42.373268
8305,italian,Italian,Toscano,299.45672813516967,52 Brattle St,4.0,17.0,-71.118579,42.373268
8306,greek,Greek,Saloniki Greek,71.85451884046748,24 Dunster St,4.0,17.0,-71.118579,42.373268
8307,cocktailbars,Cocktail Bars,Saloniki Greek,71.85451884046748,24 Dunster St,4.0,17.0,-71.118579,42.373268
8308,mediterranean,Mediterranean,Saloniki Greek,71.85451884046748,24 Dunster St,4.0,17.0,-71.118579,42.373268
8309,venezuelan,Venezuelan,Orinoco,225.09530839092136,56 John F Kennedy St,4.0,17.0,-71.118579,42.373268
8310,desserts,Desserts,Orinoco,225.09530839092136,56 John F Kennedy St,4.0,17.0,-71.118579,42.373268
8311,salad,Salad,Orinoco,225.09530839092136,56 John F Kennedy St,4.0,17.0,-71.118579,42.373268
8312,seafood,Seafood,The Boiling Crab,243.45161287553492,96 Winthrop St,4.5,17.0,-71.118579,42.373268
8313,cajun,Cajun/Creole,The Boiling Crab,243.45161287553492,96 Winthrop St,4.5,17.0,-71.118579,42.373268
8314,musicvenues,Music Venues,Club Passim,133.70303839275363,47 Palmer St,4.5,17.0,-71.118579,42.373268
8315,tradamerican,American,Club Passim,133.70303839275363,47 Palmer St,4.5,17.0,-71.118579,42.373268
8316,nonprofit,Community Service/Non-Profit,Club Passim,133.70303839275363,47 Palmer St,4.5,17.0,-71.118579,42.373268
8317,pizza,Pizza,Joe's Pizza,87.84391489090186,3 Brattle St,4.5,17.0,-71.118579,42.373268
8318,chinese,Chinese,Wusong Road,296.7659180438465,112 Mt Auburn St,4.0,17.0,-71.118579,42.373268
8319,tikibars,Tiki Bars,Wusong Road,296.7659180438465,112 Mt Auburn St,4.0,17.0,-71.118579,42.373268
8320,newamerican,New American,Harvest,291.5968082969617,44 Brattle St,3.5,17.0,-71.118579,42.373268
8321,seafood,Seafood,Harvest,291.5968082969617,44 Brattle St,3.5,17.0,-71.118579,42.373268
8322,bars,Bars,Harvest,291.5968082969617,44 Brattle St,3.5,17.0,-71.118579,42.373268
8323,indpak,Indian,The Maharaja,225.57933694023663,57 Jfk St,4.0,17.0,-71.118579,42.373268
8324,bbq,Barbeque,The Smoke Shop- Harvard Square,85.28062125714482,8 Holyoke St,4.0,17.0,-71.118579,42.373268
8325,southern,Southern,The Smoke Shop- Harvard Square,85.28062125714482,8 Holyoke St,4.0,17.0,-71.118579,42.373268
8326,newamerican,New American,Red House,247.61018664627545,98 Winthrop St,3.5,17.0,-71.118579,42.373268
8327,seafood,Seafood,Red House,247.61018664627545,98 Winthrop St,3.5,17.0,-71.118579,42.373268
8328,cocktailbars,Cocktail Bars,Red House,247.61018664627545,98 Winthrop St,3.5,17.0,-71.118579,42.373268
8329,musicvenues,Music Venues,The Sinclair,194.25322900748952,52 Church St,3.0,17.0,-71.118579,42.373268
8330,newamerican,New American,The Sinclair,194.25322900748952,52 Church St,3.0,17.0,-71.118579,42.373268
8331,tradamerican,American,The Sinclair,194.25322900748952,52 Church St,3.0,17.0,-71.118579,42.373268
8332,newamerican,New American,Clover Food Lab,67.21007536540883,1326 Massachusetts Ave,4.0,17.0,-71.118579,42.373268
8333,sandwiches,Sandwiches,Clover Food Lab,67.21007536540883,1326 Massachusetts Ave,4.0,17.0,-71.118579,42.373268
8334,cafes,Cafes,Clover Food Lab,67.21007536540883,1326 Massachusetts Ave,4.0,17.0,-71.118579,42.373268
8335,ramen,Ramen,Menya Jiro - Harvard,223.4308168390832,57 John F Kennedy St,4.0,17.0,-71.118579,42.373268
8336,soup,Soup,Menya Jiro - Harvard,223.4308168390832,57 John F Kennedy St,4.0,17.0,-71.118579,42.373268
8337,asianfusion,Asian Fusion,Menya Jiro - Harvard,223.4308168390832,57 John F Kennedy St,4.0,17.0,-71.118579,42.373268
8338,salad,Salad,Shy Bird,74.52769353727149,1 Broadway,3.5,23.0,-71.0831107199192,42.36224178650923
8339,breakfast_brunch,Breakfast & Brunch,Shy Bird,74.52769353727149,1 Broadway,3.5,23.0,-71.0831107199192,42.36224178650923
8340,sandwiches,Sandwiches,Shy Bird,74.52769353727149,1 Broadway,3.5,23.0,-71.0831107199192,42.36224178650923
8341,cocktailbars,Cocktail Bars,Glass House,173.9636972893547,450 Kendall St,3.5,23.0,-71.0831107199192,42.36224178650923
